[2022-11-12 16:59:15,556][main.py][line:1302][INFO] Namespace(task_type='ASTE', dataset_type='ASTE', data_path='./data', log_path='./log', save_model_path='./checkpoint/2022-11-12-16-59-15-', model_name='BMRC', work_nums=1, mode='train', bert_model_type='../../bert/bert-base-uncased', hidden_size=768, inference_beta=0.8, gpu=True, epoch_num=40, batch_size=2, learning_rate=0.001, tuning_bert_rate=1e-05, warm_up=0.1, beta=1, add_note='')
[2022-11-12 16:59:15,556][main.py][line:1304][INFO] loading data......
[2022-11-12 16:59:19,979][main.py][line:1329][INFO] initial optimizer......
[2022-11-12 16:59:19,998][main.py][line:1341][INFO] New model and optimizer from epoch 1
[2022-11-12 16:59:19,998][main.py][line:1351][INFO] begin training......
[2022-11-12 16:59:21,237][main.py][line:1373][INFO] train
[2022-11-12 16:59:23,137][main.py][line:1502][INFO] Epoch:[1/40]	 Batch:[0/460]	 Loss Sum:109.3247	 forward Loss:26.9338;27.7617	 backward Loss:26.3578;25.9471	 Sentiment Loss:2.3243
[2022-11-12 17:00:01,333][main.py][line:1502][INFO] Epoch:[1/40]	 Batch:[100/460]	 Loss Sum:242.1542	 forward Loss:41.8684;73.4202	 backward Loss:73.2787;47.3336	 Sentiment Loss:6.2533
[2022-11-12 17:00:39,147][main.py][line:1502][INFO] Epoch:[1/40]	 Batch:[200/460]	 Loss Sum:101.1306	 forward Loss:20.5387;27.1815	 backward Loss:26.534;22.6694	 Sentiment Loss:4.2071
[2022-11-12 17:01:16,945][main.py][line:1502][INFO] Epoch:[1/40]	 Batch:[300/460]	 Loss Sum:48.1443	 forward Loss:9.2717;11.8068	 backward Loss:9.4776;14.4177	 Sentiment Loss:3.1704
[2022-11-12 17:01:55,590][main.py][line:1502][INFO] Epoch:[1/40]	 Batch:[400/460]	 Loss Sum:33.2977	 forward Loss:9.454;5.8407	 backward Loss:7.84;8.2971	 Sentiment Loss:1.8659
[2022-11-12 17:02:18,533][main.py][line:1513][INFO] dev
[2022-11-12 17:02:31,183][main.py][line:419][INFO] Triplet - Precision: 0.09890109835768628	Recall: 0.053412462749517914	F1: 0.06936370618168654
[2022-11-12 17:02:31,183][main.py][line:425][INFO] Aspect - Precision: 0.44360901922098483	Recall: 0.2114695332922239	F1: 0.2864073283892991
[2022-11-12 17:02:31,183][main.py][line:430][INFO] Opinion - Precision: 0.30769230532544384	Recall: 0.11869436166559537	F1: 0.17130580735481987
[2022-11-12 17:02:31,183][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.30075187743795584	Recall: 0.14336917511337213	F1: 0.19417431912861136
[2022-11-12 17:02:31,183][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.1538461530008453	Recall: 0.08308605316591676	F1: 0.10789935150418077
[2022-11-12 17:02:31,185][main.py][line:1520][INFO] test
[2022-11-12 17:02:52,246][main.py][line:419][INFO] Triplet - Precision: 0.12546125414958947	Recall: 0.06938775496043316	F1: 0.08935565155703709
[2022-11-12 17:02:52,246][main.py][line:425][INFO] Aspect - Precision: 0.4439024368590125	Recall: 0.21770334876147523	F1: 0.29213438896928307
[2022-11-12 17:02:52,246][main.py][line:430][INFO] Opinion - Precision: 0.29556650100706156	Recall: 0.12244897934194086	F1: 0.17315975841797834
[2022-11-12 17:02:52,247][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.35121951048185607	Recall: 0.17224880341567272	F1: 0.23113920457458023
[2022-11-12 17:02:52,247][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.16605165990386841	Recall: 0.09183673450645564	F1: 0.11826498130965671
[2022-11-12 17:02:52,251][main.py][line:1525][INFO] Model saved after epoch 1
[2022-11-12 17:02:52,253][main.py][line:1373][INFO] train
[2022-11-12 17:03:11,759][main.py][line:1502][INFO] Epoch:[2/40]	 Batch:[0/460]	 Loss Sum:37.1007	 forward Loss:9.6768;8.0829	 backward Loss:8.0718;10.0919	 Sentiment Loss:1.1773
[2022-11-12 17:04:05,396][main.py][line:1502][INFO] Epoch:[2/40]	 Batch:[100/460]	 Loss Sum:21.833	 forward Loss:2.7604;4.2722	 backward Loss:5.4196;7.557	 Sentiment Loss:1.8238
[2022-11-12 17:04:43,470][main.py][line:1502][INFO] Epoch:[2/40]	 Batch:[200/460]	 Loss Sum:14.0992	 forward Loss:3.8874;1.5129	 backward Loss:4.1444;3.4784	 Sentiment Loss:1.0761
[2022-11-12 17:05:21,099][main.py][line:1502][INFO] Epoch:[2/40]	 Batch:[300/460]	 Loss Sum:25.3735	 forward Loss:3.5382;4.1135	 backward Loss:4.99;12.0744	 Sentiment Loss:0.6574
[2022-11-12 17:05:59,070][main.py][line:1502][INFO] Epoch:[2/40]	 Batch:[400/460]	 Loss Sum:71.4603	 forward Loss:15.0123;18.9016	 backward Loss:21.099;11.917	 Sentiment Loss:4.5304
[2022-11-12 17:06:21,382][main.py][line:1513][INFO] dev
[2022-11-12 17:06:35,375][main.py][line:419][INFO] Triplet - Precision: 0.4499999775000011	Recall: 0.026706231374758957	F1: 0.050420062017181105
[2022-11-12 17:06:35,375][main.py][line:425][INFO] Aspect - Precision: 0.6499999675000016	Recall: 0.04659498191184595	F1: 0.0869563963268372
[2022-11-12 17:06:35,375][main.py][line:430][INFO] Opinion - Precision: 0.684210490304711	Recall: 0.03857566754131849	F1: 0.0730336064103108
[2022-11-12 17:06:35,376][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.4999999750000012	Recall: 0.03584229377834303	F1: 0.06688950682901061
[2022-11-12 17:06:35,376][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.5499999725000013	Recall: 0.03264094945803873	F1: 0.061624543747087646
[2022-11-12 17:06:35,378][main.py][line:1520][INFO] test
[2022-11-12 17:07:00,122][main.py][line:419][INFO] Triplet - Precision: 0.6829268126115412	Recall: 0.057142857026239065	F1: 0.10546125069798139
[2022-11-12 17:07:00,123][main.py][line:425][INFO] Aspect - Precision: 0.7435897245233405	Recall: 0.06937799026464596	F1: 0.12691450416348404
[2022-11-12 17:07:00,123][main.py][line:430][INFO] Opinion - Precision: 0.7948717744904674	Recall: 0.06326530599333612	F1: 0.117202131410493
[2022-11-12 17:07:00,123][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.6923076745562136	Recall: 0.06459330128087727	F1: 0.11816176897204414
[2022-11-12 17:07:00,123][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.7073170559190962	Recall: 0.05918367334860475	F1: 0.10922772902653792
[2022-11-12 17:07:00,125][main.py][line:1373][INFO] train
[2022-11-12 17:07:00,578][main.py][line:1502][INFO] Epoch:[3/40]	 Batch:[0/460]	 Loss Sum:8.1006	 forward Loss:2.0806;1.9521	 backward Loss:2.1823;1.691	 Sentiment Loss:0.1946
[2022-11-12 17:07:40,334][main.py][line:1502][INFO] Epoch:[3/40]	 Batch:[100/460]	 Loss Sum:77.3588	 forward Loss:5.413;33.1128	 backward Loss:26.2895;10.7395	 Sentiment Loss:1.8041
[2022-11-12 17:08:18,204][main.py][line:1502][INFO] Epoch:[3/40]	 Batch:[200/460]	 Loss Sum:31.0583	 forward Loss:3.1814;9.0557	 backward Loss:7.1858;10.0409	 Sentiment Loss:1.5946
[2022-11-12 17:08:55,893][main.py][line:1502][INFO] Epoch:[3/40]	 Batch:[300/460]	 Loss Sum:8.6681	 forward Loss:3.9567;0.9636	 backward Loss:2.9099;0.7951	 Sentiment Loss:0.0428
[2022-11-12 17:09:33,994][main.py][line:1502][INFO] Epoch:[3/40]	 Batch:[400/460]	 Loss Sum:11.1411	 forward Loss:3.4094;2.2867	 backward Loss:3.2364;1.9701	 Sentiment Loss:0.2385
[2022-11-12 17:09:56,474][main.py][line:1513][INFO] dev
[2022-11-12 17:10:11,264][main.py][line:419][INFO] Triplet - Precision: 0.5604395573602222	Recall: 0.3026706222472682	F1: 0.39306312689714556
[2022-11-12 17:10:11,264][main.py][line:425][INFO] Aspect - Precision: 0.8309859096409443	Recall: 0.4229390665844478	F1: 0.5605696215439041
[2022-11-12 17:10:11,265][main.py][line:430][INFO] Opinion - Precision: 0.7456647355741923	Recall: 0.38278931637154506	F1: 0.5058819026609122
[2022-11-12 17:10:11,265][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.711267600624876	Recall: 0.36200716716126463	F1: 0.4798095269157461
[2022-11-12 17:10:11,265][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.6483516447892766	Recall: 0.3501483669135063	F1: 0.45472015941477334
[2022-11-12 17:10:11,267][main.py][line:1520][INFO] test
[2022-11-12 17:10:32,046][main.py][line:419][INFO] Triplet - Precision: 0.5748987830975758	Recall: 0.2897959177759267	F1: 0.38534555059710657
[2022-11-12 17:10:32,048][main.py][line:425][INFO] Aspect - Precision: 0.8415841542495834	Recall: 0.40669856362033835	F1: 0.5483866556923391
[2022-11-12 17:10:32,048][main.py][line:430][INFO] Opinion - Precision: 0.8034934462729544	Recall: 0.3755102033152853	F1: 0.5118215394279069
[2022-11-12 17:10:32,048][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.6930693034996569	Recall: 0.3349282288638081	F1: 0.45161246245620223
[2022-11-12 17:10:32,048][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.6842105235457064	Recall: 0.3448979584798001	F1: 0.45861556396671216
[2022-11-12 17:10:32,050][main.py][line:1525][INFO] Model saved after epoch 3
[2022-11-12 17:10:32,051][main.py][line:1373][INFO] train
[2022-11-12 17:10:32,453][main.py][line:1502][INFO] Epoch:[4/40]	 Batch:[0/460]	 Loss Sum:41.8245	 forward Loss:4.7935;11.5756	 backward Loss:15.9605;8.2795	 Sentiment Loss:1.2154
[2022-11-12 17:11:10,817][main.py][line:1502][INFO] Epoch:[4/40]	 Batch:[100/460]	 Loss Sum:37.5065	 forward Loss:1.8622;17.9424	 backward Loss:5.9675;8.9651	 Sentiment Loss:2.7693
[2022-11-12 17:11:49,143][main.py][line:1502][INFO] Epoch:[4/40]	 Batch:[200/460]	 Loss Sum:8.3252	 forward Loss:1.2655;3.9488	 backward Loss:0.7326;1.5408	 Sentiment Loss:0.8374
[2022-11-12 17:12:27,138][main.py][line:1502][INFO] Epoch:[4/40]	 Batch:[300/460]	 Loss Sum:8.3696	 forward Loss:0.7426;2.357	 backward Loss:1.8553;2.0774	 Sentiment Loss:1.3373
[2022-11-12 17:13:05,562][main.py][line:1502][INFO] Epoch:[4/40]	 Batch:[400/460]	 Loss Sum:10.6697	 forward Loss:5.1462;1.8488	 backward Loss:1.8245;1.6872	 Sentiment Loss:0.163
[2022-11-12 17:13:28,431][main.py][line:1513][INFO] dev
[2022-11-12 17:13:44,041][main.py][line:419][INFO] Triplet - Precision: 0.5324675301624783	Recall: 0.36498516212170573	F1: 0.43309810743829796
[2022-11-12 17:13:44,041][main.py][line:425][INFO] Aspect - Precision: 0.8021390331436415	Recall: 0.5376344066751455	F1: 0.6437763407599968
[2022-11-12 17:13:44,042][main.py][line:430][INFO] Opinion - Precision: 0.7090909058677686	Recall: 0.4629080104958219	F1: 0.5601431466213477
[2022-11-12 17:13:44,042][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.6844919749492407	Recall: 0.4587813603627908	F1: 0.5493557403069279
[2022-11-12 17:13:44,042][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.6147186120574952	Recall: 0.42136498391286353	F1: 0.49999951565336204
[2022-11-12 17:13:44,043][main.py][line:1520][INFO] test
[2022-11-12 17:14:05,636][main.py][line:419][INFO] Triplet - Precision: 0.6344085998766716	Recall: 0.36122448905872556	F1: 0.46033763787648235
[2022-11-12 17:14:05,636][main.py][line:425][INFO] Aspect - Precision: 0.8571428536443149	Recall: 0.5023923432957121	F1: 0.6334836950288819
[2022-11-12 17:14:05,636][main.py][line:430][INFO] Opinion - Precision: 0.830258299519342	Recall: 0.4591836725322782	F1: 0.5913267409059694
[2022-11-12 17:14:05,637][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.7224489766430654	Recall: 0.4234449750635288	F1: 0.5339361840170227
[2022-11-12 17:14:05,637][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.7311827930781979	Recall: 0.41632652976259893	F1: 0.5305587040136873
[2022-11-12 17:14:05,639][main.py][line:1525][INFO] Model saved after epoch 4
[2022-11-12 17:14:05,640][main.py][line:1373][INFO] train
[2022-11-12 17:14:06,044][main.py][line:1502][INFO] Epoch:[5/40]	 Batch:[0/460]	 Loss Sum:15.1666	 forward Loss:2.4244;6.477	 backward Loss:2.6464;3.1616	 Sentiment Loss:0.4571
[2022-11-12 17:14:43,873][main.py][line:1502][INFO] Epoch:[5/40]	 Batch:[100/460]	 Loss Sum:15.3186	 forward Loss:3.2456;5.2317	 backward Loss:1.0018;5.7393	 Sentiment Loss:0.1002
[2022-11-12 17:15:22,502][main.py][line:1502][INFO] Epoch:[5/40]	 Batch:[200/460]	 Loss Sum:9.9521	 forward Loss:1.9538;0.3439	 backward Loss:5.5523;0.9562	 Sentiment Loss:1.1459
[2022-11-12 17:16:00,416][main.py][line:1502][INFO] Epoch:[5/40]	 Batch:[300/460]	 Loss Sum:1.5759	 forward Loss:0.6651;0.2323	 backward Loss:0.3944;0.1031	 Sentiment Loss:0.1811
[2022-11-12 17:16:39,826][main.py][line:1502][INFO] Epoch:[5/40]	 Batch:[400/460]	 Loss Sum:13.4946	 forward Loss:0.3191;1.7341	 backward Loss:7.4187;3.9875	 Sentiment Loss:0.0353
[2022-11-12 17:17:03,306][main.py][line:1513][INFO] dev
[2022-11-12 17:17:17,636][main.py][line:419][INFO] Triplet - Precision: 0.5714285686136524	Recall: 0.34421364883022654	F1: 0.42962915882767266
[2022-11-12 17:17:17,636][main.py][line:425][INFO] Aspect - Precision: 0.8421052582333026	Recall: 0.5161290304081397	F1: 0.6399995259559024
[2022-11-12 17:17:17,636][main.py][line:430][INFO] Opinion - Precision: 0.7979274570055572	Recall: 0.45697329241254214	F1: 0.5811316101890481
[2022-11-12 17:17:17,636][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.7017543818610855	Recall: 0.4301075253401164	F1: 0.5333328597633791
[2022-11-12 17:17:17,636][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.6847290606663593	Recall: 0.4124629067879439	F1: 0.5148143436972725
[2022-11-12 17:17:17,638][main.py][line:1520][INFO] test
[2022-11-12 17:17:39,345][main.py][line:419][INFO] Triplet - Precision: 0.6810035817885176	Recall: 0.3877551012494794	F1: 0.4941477808314308
[2022-11-12 17:17:39,346][main.py][line:425][INFO] Aspect - Precision: 0.9146341426234385	Recall: 0.5382775106739772	F1: 0.6777103748823793
[2022-11-12 17:17:39,346][main.py][line:430][INFO] Opinion - Precision: 0.868131864951898	Recall: 0.4836734684006664	F1: 0.6212315178448146
[2022-11-12 17:17:39,346][main.py][line:436][INFO] Aspect-Sentiment - Precision: 0.7520325172681606	Recall: 0.44258373099860354	F1: 0.5572284475345026
[2022-11-12 17:17:39,346][main.py][line:444][INFO] Aspect-Opinion - Precision: 0.8028673806348839	Recall: 0.4571428562099125	F1: 0.5825743085597745
[2022-11-12 17:17:39,348][main.py][line:1373][INFO] train
